dateRep|cases|deaths|countriesAndTerritories|geoId|countryterritoryCode|popData2019|continentExp|Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-06-04|20|0|Cyprus|CY|CYP|875899.0|Europe|40.07311345
2020-05-04|30|0|Cyprus|CY|CYP|875899.0|Europe|39.04559772
2020-04-04|40|0|Cyprus|CY|CYP|875899.0|Europe|37.56140834
2020-03-04|36|0|Cyprus|CY|CYP|875899.0|Europe|34.02218749
2020-02-04|58|1|Cyprus|CY|CYP|875899.0|Europe|29.91212457
2020-01-04|32|1|Cyprus|CY|CYP|875899.0|Europe|25.345388
2020-03-31|16|1|Cyprus|CY|CYP|875899.0|Europe|21.69199874
2020-03-30|35|1|Cyprus|CY|CYP|875899.0|Europe|21.00698825
2020-03-29|17|0|Cyprus|CY|CYP|875899.0|Europe|18.03860947
2020-03-28|16|2|Cyprus|CY|CYP|875899.0|Europe|16.89692533
2020-03-27|14|0|Cyprus|CY|CYP|875899.0|Europe|15.98357802
2020-03-26|8|0|Cyprus|CY|CYP|875899.0|Europe|14.84189387
2020-03-25|8|3|Cyprus|CY|CYP|875899.0|Europe|14.15688338
2020-03-24|21|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-23|11|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-22|17|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-21|9|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-20|0|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-19|18|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-18|0|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-17|10|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-16|9|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-15|7|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-03-14|8|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-12-03|4|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-10-03|2|0|Cyprus|CY|CYP|875899.0|Europe|59.561623997004986
2020-11-29|2665|87|Czechia|CZ|CZE|10649800.0|Europe|567.3345978
2020-11-28|4464|188|Czechia|CZ|CZE|10649800.0|Europe|581.7386242
2020-11-27|6305|168|Czechia|CZ|CZE|10649800.0|Europe|608.8846739
2020-11-26|2681|112|Czechia|CZ|CZE|10649800.0|Europe|623.5797855
2020-11-25|5896|139|Czechia|CZ|CZE|10649800.0|Europe|682.2099946
2020-11-24|4375|164|Czechia|CZ|CZE|10649800.0|Europe|711.403031
2020-11-23|1513|101|Czechia|CZ|CZE|10649800.0|Europe|727.1028564
2020-11-22|3187|74|Czechia|CZ|CZE|10649800.0|Europe|746.7745873
2020-11-21|5808|147|Czechia|CZ|CZE|10649800.0|Europe|789.3669365
2020-11-20|6471|134|Czechia|CZ|CZE|10649800.0|Europe|843.3022216
2020-11-19|5515|182|Czechia|CZ|CZE|10649800.0|Europe|906.7588124
2020-11-18|4246|142|Czechia|CZ|CZE|10649800.0|Europe|1002.685496
2020-11-17|5407|208|Czechia|CZ|CZE|10649800.0|Europe|1076.330072
2020-11-16|1887|150|Czechia|CZ|CZE|10649800.0|Europe|1112.434036
2020-11-15|4199|132|Czechia|CZ|CZE|10649800.0|Europe|1156.143777
2020-11-14|7355|171|Czechia|CZ|CZE|10649800.0|Europe|1224.032376
2020-11-13|7870|185|Czechia|CZ|CZE|10649800.0|Europe|1282.718924
2020-12-11|8925|247|Czechia|CZ|CZE|10649800.0|Europe|1331.405285
2020-11-11|9005|249|Czechia|CZ|CZE|10649800.0|Europe|1369.481117
2020-10-11|6047|216|Czechia|CZ|CZE|10649800.0|Europe|1431.998723
2020-09-11|3608|177|Czechia|CZ|CZE|10649800.0|Europe|1471.680219
2020-08-11|7723|155|Czechia|CZ|CZE|10649800.0|Europe|1506.347537
2020-07-11|11552|196|Czechia|CZ|CZE|10649800.0|Europe|1550.958703
2020-06-11|13229|197|Czechia|CZ|CZE|10649800.0|Europe|1585.757479
2020-05-11|15731|220|Czechia|CZ|CZE|10649800.0|Europe|1594.405529
2020-04-11|12089|259|Czechia|CZ|CZE|10649800.0|Europe|1587.250465
2020-03-11|9252|225|Czechia|CZ|CZE|10649800.0|Europe|1586.264531
2020-02-11|6542|178|Czechia|CZ|CZE|10649800.0|Europe|1575.23146
2020-01-11|11429|173|Czechia|CZ|CZE|10649800.0|Europe|1561.296926
2020-10-31|13605|216|Czechia|CZ|CZE|10649800.0|Europe|1535.812879
2020-10-30|13055|187|Czechia|CZ|CZE|10649800.0|Europe|1512.31009
2020-10-29|12980|128|Czechia|CZ|CZE|10649800.0|Europe|1480.994948
2020-10-28|15663|182|Czechia|CZ|CZE|10649800.0|Europe|1448.722042
2020-10-27|10273|164|Czechia|CZ|CZE|10649800.0|Europe|1379.828729
2020-10-26|7300|124|Czechia|CZ|CZE|10649800.0|Europe|1323.846457
2020-10-25|12474|106|Czechia|CZ|CZE|10649800.0|Europe|1284.437266
2020-10-24|15258|126|Czechia|CZ|CZE|10649800.0|Europe|1210.811471
2020-10-23|14150|106|Czechia|CZ|CZE|10649800.0|Europe|1148.453492
2020-10-22|14969|120|Czechia|CZ|CZE|10649800.0|Europe|1066.264155
2020-10-21|11984|106|Czechia|CZ|CZE|10649800.0|Europe|975.830532
2020-10-20|8077|91|Czechia|CZ|CZE|10649800.0|Europe|905.1437586
2020-10-19|5058|70|Czechia|CZ|CZE|10649800.0|Europe|858.5982835
2020-10-18|8715|69|Czechia|CZ|CZE|10649800.0|Europe|828.3911435
2020-10-17|11102|53|Czechia|CZ|CZE|10649800.0|Europe|770.5402918
2020-10-16|9720|58|Czechia|CZ|CZE|10649800.0|Europe|701.9380646
2020-10-15|9543|66|Czechia|CZ|CZE|10649800.0|Europe|660.7729723
2020-10-14|8326|55|Czechia|CZ|CZE|10649800.0|Europe|581.2691318
2020-10-13|4311|17|Czechia|CZ|CZE|10649800.0|Europe|521.4933614
2020-12-10|3103|39|Czechia|CZ|CZE|10649800.0|Europe|493.0890721
2020-11-10|4633|90|Czechia|CZ|CZE|10649800.0|Europe|476.1873462
2020-10-10|8617|36|Czechia|CZ|CZE|10649800.0|Europe|451.2385209
2020-09-10|5397|40|Czechia|CZ|CZE|10649800.0|Europe|397.9699149
2020-08-10|5338|35|Czechia|CZ|CZE|10649800.0|Europe|374.6173637
2020-07-10|4456|36|Czechia|CZ|CZE|10649800.0|Europe|346.1473455
2020-06-10|3120|31|Czechia|CZ|CZE|10649800.0|Europe|326.7854795
2020-05-10|1841|16|Czechia|CZ|CZE|10649800.0|Europe|311.7992826
2020-04-10|2554|12|Czechia|CZ|CZE|10649800.0|Europe|303.2826908
2020-03-10|3796|21|Czechia|CZ|CZE|10649800.0|Europe|298.4938684
2020-02-10|5336|23|Czechia|CZ|CZE|10649800.0|Europe|282.6344157
2020-01-10|1076|19|Czechia|CZ|CZE|10649800.0|Europe|261.8546827
2020-09-30|1960|18|Czechia|CZ|CZE|10649800.0|Europe|271.8079213
2020-09-29|1286|12|Czechia|CZ|CZE|10649800.0|Europe|269.1224248
2020-09-28|1303|15|Czechia|CZ|CZE|10649800.0|Europe|266.7561832
2020-09-27|1976|10|Czechia|CZ|CZE|10649800.0|Europe|261.9110218
2020-09-26|2944|14|Czechia|CZ|CZE|10649800.0|Europe|257.8264381
2020-09-25|2910|12|Czechia|CZ|CZE|10649800.0|Europe|243.7698361
2020-09-24|2306|24|Czechia|CZ|CZE|10649800.0|Europe|229.3751995
2020-09-23|2394|9|Czechia|CZ|CZE|10649800.0|Europe|218.6050442
2020-09-22|1524|19|Czechia|CZ|CZE|10649800.0|Europe|207.027362
2020-09-21|934|4|Czechia|CZ|CZE|10649800.0|Europe|197.9755488
2020-09-20|2044|4|Czechia|CZ|CZE|10649800.0|Europe|192.9989296
2020-09-19|2107|6|Czechia|CZ|CZE|10649800.0|Europe|178.5291743
2020-09-18|3123|7|Czechia|CZ|CZE|10649800.0|Europe|166.2284738
2020-09-17|2136|6|Czechia|CZ|CZE|10649800.0|Europe|143.279686
2020-09-16|1674|11|Czechia|CZ|CZE|10649800.0|Europe|129.3827114
2020-09-15|1034|9|Czechia|CZ|CZE|10649800.0|Europe|118.3496404
2020-09-14|787|3|Czechia|CZ|CZE|10649800.0|Europe|110.9973896
2020-09-13|1541|3|Czechia|CZ|CZE|10649800.0|Europe|106.1710079
2020-12-09|1447|2|Czechia|CZ|CZE|10649800.0|Europe|94.67783433
2020-11-09|1377|4|Czechia|CZ|CZE|10649800.0|Europe|85.56968206
2020-10-09|1159|3|Czechia|CZ|CZE|10649800.0|Europe|75.91691863
2020-09-09|1161|4|Czechia|CZ|CZE|10649800.0|Europe|68.81819377
2020-08-09|560|1|Czechia|CZ|CZE|10649800.0|Europe|61.3626547
2020-07-09|404|5|Czechia|CZ|CZE|10649800.0|Europe|58.52692069
2020-06-09|503|2|Czechia|CZ|CZE|10649800.0|Europe|55.98227197
2020-05-09|797|3|Czechia|CZ|CZE|10649800.0|Europe|53.50335218
2020-04-09|679|1|Czechia|CZ|CZE|10649800.0|Europe|50.7709065
2020-03-09|656|0|Czechia|CZ|CZE|10649800.0|Europe|46.71449229
2020-02-09|499|1|Czechia|CZ|CZE|10649800.0|Europe|43.51255423
2020-01-09|251|1|Czechia|CZ|CZE|10649800.0|Europe|41.46556743
2020-08-31|273|2|Czechia|CZ|CZE|10649800.0|Europe|40.89278672
2020-08-30|317|2|Czechia|CZ|CZE|10649800.0|Europe|39.46552987
2020-08-29|477|1|Czechia|CZ|CZE|10649800.0|Europe|38.34813799
2020-08-28|349|0|Czechia|CZ|CZE|10649800.0|Europe|36.61101617
2020-08-27|403|2|Czechia|CZ|CZE|10649800.0|Europe|36.39504967
2020-08-26|367|1|Czechia|CZ|CZE|10649800.0|Europe|35.35277658
2020-08-25|258|3|Czechia|CZ|CZE|10649800.0|Europe|34.62036846
2020-08-24|133|1|Czechia|CZ|CZE|10649800.0|Europe|33.50297658
2020-08-23|239|0|Czechia|CZ|CZE|10649800.0|Europe|33.38090856
2020-08-22|506|5|Czechia|CZ|CZE|10649800.0|Europe|32.77995831
2020-08-21|247|2|Czechia|CZ|CZE|10649800.0|Europe|31.03344664
2020-08-20|315|3|Czechia|CZ|CZE|10649800.0|Europe|30.69541212
2020-08-19|281|2|Czechia|CZ|CZE|10649800.0|Europe|30.01934309
2020-08-18|190|2|Czechia|CZ|CZE|10649800.0|Europe|29.99117354
2020-08-17|121|2|Czechia|CZ|CZE|10649800.0|Europe|30.1601908
2020-08-16|198|1|Czechia|CZ|CZE|10649800.0|Europe|29.97239385
2020-08-15|292|3|Czechia|CZ|CZE|10649800.0|Europe|29.28693497
2020-08-14|326|0|Czechia|CZ|CZE|10649800.0|Europe|28.7235441
2020-08-13|292|0|Czechia|CZ|CZE|10649800.0|Europe|28.00052583
2020-12-08|289|2|Czechia|CZ|CZE|10649800.0|Europe|28.01930553
2020-11-08|139|0|Czechia|CZ|CZE|10649800.0|Europe|27.96296644
2020-10-08|120|0|Czechia|CZ|CZE|10649800.0|Europe|28.46062837
2020-09-08|175|0|Czechia|CZ|CZE|10649800.0|Europe|28.38550959
2020-08-08|320|0|Czechia|CZ|CZE|10649800.0|Europe|27.97235629
2020-07-08|211|1|Czechia|CZ|CZE|10649800.0|Europe|27.60615223
2020-06-08|243|5|Czechia|CZ|CZE|10649800.0|Europe|27.78455933
2020-05-08|278|0|Czechia|CZ|CZE|10649800.0|Europe|27.81272888
2020-04-08|208|0|Czechia|CZ|CZE|10649800.0|Europe|27.3244568
2020-03-08|101|0|Czechia|CZ|CZE|10649800.0|Europe|26.80801517
2020-02-08|125|1|Czechia|CZ|CZE|10649800.0|Europe|26.70472685
2020-01-08|232|3|Czechia|CZ|CZE|10649800.0|Europe|26.59204868
2020-07-31|249|5|Czechia|CZ|CZE|10649800.0|Europe|25.63428421
2020-07-30|294|1|Czechia|CZ|CZE|10649800.0|Europe|24.58262127
2020-07-29|283|0|Czechia|CZ|CZE|10649800.0|Europe|23.08024564
2020-07-28|192|2|Czechia|CZ|CZE|10649800.0|Europe|21.39007305
2020-07-27|112|3|Czechia|CZ|CZE|10649800.0|Europe|20.18817255
2020-07-26|131|0|Czechia|CZ|CZE|10649800.0|Europe|19.69051062
2020-07-25|281|3|Czechia|CZ|CZE|10649800.0|Europe|18.9581025
2020-07-24|230|1|Czechia|CZ|CZE|10649800.0|Europe|17.66230352
2020-07-23|246|4|Czechia|CZ|CZE|10649800.0|Europe|16.48857256
2020-07-22|226|1|Czechia|CZ|CZE|10649800.0|Europe|15.38996037
2020-07-21|153|0|Czechia|CZ|CZE|10649800.0|Europe|14.38524667
2020-07-20|90|1|Czechia|CZ|CZE|10649800.0|Europe|13.42748221
2020-07-19|113|0|Czechia|CZ|CZE|10649800.0|Europe|13.28663449
2020-07-18|130|3|Czechia|CZ|CZE|10649800.0|Europe|13.36175327
2020-07-17|137|0|Czechia|CZ|CZE|10649800.0|Europe|13.4650416
2020-07-16|134|0|Czechia|CZ|CZE|10649800.0|Europe|13.41809236
2020-07-15|103|2|Czechia|CZ|CZE|10649800.0|Europe|13.02371876
2020-07-14|64|1|Czechia|CZ|CZE|10649800.0|Europe|13.45565175
2020-07-13|59|0|Czechia|CZ|CZE|10649800.0|Europe|14.75145073
2020-12-07|53|0|Czechia|CZ|CZE|10649800.0|Europe|17.06135326
2020-11-07|143|0|Czechia|CZ|CZE|10649800.0|Europe|19.00505174
2020-10-07|105|1|Czechia|CZ|CZE|10649800.0|Europe|19.23979793
2020-09-07|129|0|Czechia|CZ|CZE|10649800.0|Europe|19.12711976
2020-08-07|119|1|Czechia|CZ|CZE|10649800.0|Europe|19.10834006
2020-07-07|51|2|Czechia|CZ|CZE|10649800.0|Europe|18.82664463
2020-06-07|75|-3|Czechia|CZ|CZE|10649800.0|Europe|18.9393228
2020-05-07|121|-1|Czechia|CZ|CZE|10649800.0|Europe|18.70457661
2020-04-07|141|1|Czechia|CZ|CZE|10649800.0|Europe|17.96277864
2020-03-07|132|2|Czechia|CZ|CZE|10649800.0|Europe|18.29142331
2020-02-07|92|0|Czechia|CZ|CZE|10649800.0|Europe|17.69047306
2020-01-07|149|1|Czechia|CZ|CZE|10649800.0|Europe|17.3054893
2020-06-30|202|0|Czechia|CZ|CZE|10649800.0|Europe|16.34772484
2020-06-29|305|1|Czechia|CZ|CZE|10649800.0|Europe|14.82656951
2020-06-28|260|2|Czechia|CZ|CZE|10649800.0|Europe|12.27253094
2020-06-27|168|0|Czechia|CZ|CZE|10649800.0|Europe|10.32883247
2020-06-26|93|2|Czechia|CZ|CZE|10649800.0|Europe|9.23961013
2020-06-25|127|4|Czechia|CZ|CZE|10649800.0|Europe|8.94852485
2020-06-24|89|3|Czechia|CZ|CZE|10649800.0|Europe|8.44147308
2020-06-23|63|0|Czechia|CZ|CZE|10649800.0|Europe|8.11282841
2020-06-22|50|0|Czechia|CZ|CZE|10649800.0|Europe|8.1691675
2020-06-21|42|1|Czechia|CZ|CZE|10649800.0|Europe|8.27245582
2020-06-20|176|1|Czechia|CZ|CZE|10649800.0|Europe|8.23489643
2020-06-19|68|1|Czechia|CZ|CZE|10649800.0|Europe|6.9109279
2020-06-18|51|2|Czechia|CZ|CZE|10649800.0|Europe|6.79824973
2020-06-17|47|1|Czechia|CZ|CZE|10649800.0|Europe|7.01421623
2020-06-16|40|1|Czechia|CZ|CZE|10649800.0|Europe|7.15506394
2020-06-15|33|0|Czechia|CZ|CZE|10649800.0|Europe|7.05177562
2020-06-14|53|0|Czechia|CZ|CZE|10649800.0|Europe|7.1456741
2020-06-13|52|0|Czechia|CZ|CZE|10649800.0|Europe|6.96726699
2020-12-06|62|1|Czechia|CZ|CZE|10649800.0|Europe|7.00482638
2020-11-06|73|0|Czechia|CZ|CZE|10649800.0|Europe|6.9297076
2020-10-06|54|0|Czechia|CZ|CZE|10649800.0|Europe|6.58228324
2020-09-06|69|1|Czechia|CZ|CZE|10649800.0|Europe|6.50716445
2020-08-06|61|0|Czechia|CZ|CZE|10649800.0|Europe|6.3005878
2020-07-06|38|0|Czechia|CZ|CZE|10649800.0|Europe|6.35692689
2020-06-06|35|1|Czechia|CZ|CZE|10649800.0|Europe|6.72313095
2020-05-06|56|2|Czechia|CZ|CZE|10649800.0|Europe|6.9484873
2020-04-06|74|1|Czechia|CZ|CZE|10649800.0|Europe|6.7325208
2020-03-06|62|2|Czechia|CZ|CZE|10649800.0|Europe|6.7325208
2020-02-06|29|1|Czechia|CZ|CZE|10649800.0|Europe|6.72313095
2020-01-06|43|1|Czechia|CZ|CZE|10649800.0|Europe|7.49309846
2020-05-31|34|0|Czechia|CZ|CZE|10649800.0|Europe|7.27713196
2020-05-30|56|0|Czechia|CZ|CZE|10649800.0|Europe|7.41797968
2020-05-29|54|2|Czechia|CZ|CZE|10649800.0|Europe|7.40858983
2020-05-28|36|0|Czechia|CZ|CZE|10649800.0|Europe|7.67150557
2020-05-27|46|0|Czechia|CZ|CZE|10649800.0|Europe|7.78418374
2020-05-26|47|2|Czechia|CZ|CZE|10649800.0|Europe|7.77479389
2020-05-25|67|1|Czechia|CZ|CZE|10649800.0|Europe|7.83113298
2020-05-24|77|2|Czechia|CZ|CZE|10649800.0|Europe|7.46492892
2020-05-23|59|6|Czechia|CZ|CZE|10649800.0|Europe|6.9109279
2020-05-22|33|2|Czechia|CZ|CZE|10649800.0|Europe|6.78885988
2020-05-21|74|2|Czechia|CZ|CZE|10649800.0|Europe|7.01421623
2020-05-20|61|5|Czechia|CZ|CZE|10649800.0|Europe|7.05177562
2020-05-19|111|0|Czechia|CZ|CZE|10649800.0|Europe|7.20201318
2020-05-18|20|1|Czechia|CZ|CZE|10649800.0|Europe|6.5165543
2020-05-17|49|1|Czechia|CZ|CZE|10649800.0|Europe|6.57289339
2020-05-16|55|2|Czechia|CZ|CZE|10649800.0|Europe|6.28180811
2020-05-15|82|3|Czechia|CZ|CZE|10649800.0|Europe|6.28180811
2020-05-14|48|7|Czechia|CZ|CZE|10649800.0|Europe|6.47899491
2020-05-13|45|1|Czechia|CZ|CZE|10649800.0|Europe|6.7325208
2020-12-05|53|2|Czechia|CZ|CZE|10649800.0|Europe|6.82641928
2020-11-05|28|4|Czechia|CZ|CZE|10649800.0|Europe|6.75130049
2020-10-05|18|3|Czechia|CZ|CZE|10649800.0|Europe|6.97665684
2020-09-05|46|3|Czechia|CZ|CZE|10649800.0|Europe|7.54943755
2020-08-05|57|8|Czechia|CZ|CZE|10649800.0|Europe|7.91564161
2020-07-05|78|5|Czechia|CZ|CZE|10649800.0|Europe|7.86869237
2020-06-05|77|5|Czechia|CZ|CZE|10649800.0|Europe|8.02831978
2020-05-05|38|4|Czechia|CZ|CZE|10649800.0|Europe|8.49781217
2020-04-05|26|3|Czechia|CZ|CZE|10649800.0|Europe|9.33350861
2020-03-05|18|5|Czechia|CZ|CZE|10649800.0|Europe|10.33822231
2020-02-05|55|4|Czechia|CZ|CZE|10649800.0|Europe|11.15513906
2020-01-05|103|9|Czechia|CZ|CZE|10649800.0|Europe|11.72791977
2020-04-30|75|0|Czechia|CZ|CZE|10649800.0|Europe|11.98144566
2020-04-29|55|4|Czechia|CZ|CZE|10649800.0|Europe|12.79836241
2020-04-28|45|2|Czechia|CZ|CZE|10649800.0|Europe|13.0518883
2020-04-27|52|3|Czechia|CZ|CZE|10649800.0|Europe|13.2678548
2020-04-26|79|3|Czechia|CZ|CZE|10649800.0|Europe|13.61527916
2020-04-25|85|2|Czechia|CZ|CZE|10649800.0|Europe|14.4697553
2020-04-24|52|3|Czechia|CZ|CZE|10649800.0|Europe|15.20216342
2020-04-23|95|9|Czechia|CZ|CZE|10649800.0|Europe|17.1270822
2020-04-22|127|5|Czechia|CZ|CZE|10649800.0|Europe|19.00505174
2020-04-21|127|8|Czechia|CZ|CZE|10649800.0|Europe|19.64356138
2020-04-20|133|7|Czechia|CZ|CZE|10649800.0|Europe|20.65766493
2020-04-19|105|8|Czechia|CZ|CZE|10649800.0|Europe|20.48864767
2020-04-18|116|4|Czechia|CZ|CZE|10649800.0|Europe|22.15065072
2020-04-17|130|3|Czechia|CZ|CZE|10649800.0|Europe|24.17885782
2020-04-16|162|5|Czechia|CZ|CZE|10649800.0|Europe|25.48404665
2020-04-15|82|18|Czechia|CZ|CZE|10649800.0|Europe|26.60143852
2020-04-14|68|5|Czechia|CZ|CZE|10649800.0|Europe|28.70476441
2020-04-13|89|9|Czechia|CZ|CZE|10649800.0|Europe|29.69069842
2020-12-04|170|10|Czechia|CZ|CZE|10649800.0|Europe|30.41371669
2020-11-04|163|7|Czechia|CZ|CZE|10649800.0|Europe|32.4231441
2020-10-04|257|13|Czechia|CZ|CZE|10649800.0|Europe|32.93019587
2020-09-04|295|11|Czechia|CZ|CZE|10649800.0|Europe|34.34806287
2020-08-04|195|10|Czechia|CZ|CZE|10649800.0|Europe|34.01941821
2020-07-04|235|11|Czechia|CZ|CZE|10649800.0|Europe|33.67199384
2020-06-04|115|8|Czechia|CZ|CZE|10649800.0|Europe|32.13205882
2020-05-04|282|6|Czechia|CZ|CZE|10649800.0|Europe|32.64850044
2020-04-04|332|9|Czechia|CZ|CZE|10649800.0|Europe|30.85503953
2020-03-04|269|5|Czechia|CZ|CZE|10649800.0|Europe|29.70947811
2020-02-04|281|8|Czechia|CZ|CZE|10649800.0|Europe|28.79866289
2020-01-04|306|7|Czechia|CZ|CZE|10649800.0|Europe|26.98642228
2020-03-31|173|8|Czechia|CZ|CZE|10649800.0|Europe|24.95821518
2020-03-30|166|5|Czechia|CZ|CZE|10649800.0|Europe|23.76570452
2020-03-29|384|2|Czechia|CZ|CZE|10649800.0|Europe|22.99573701
2020-03-28|217|0|Czechia|CZ|CZE|10649800.0|Europe|19.99098575
2020-03-27|408|3|Czechia|CZ|CZE|10649800.0|Europe|18.27264362
2020-03-26|260|3|Czechia|CZ|CZE|10649800.0|Europe|14.64816241
2020-03-25|158|2|Czechia|CZ|CZE|10649800.0|Europe|12.49788728
2020-03-24|71|0|Czechia|CZ|CZE|10649800.0|Europe|11.23025785
2020-03-23|170|1|Czechia|CZ|CZE|10649800.0|Europe|10.63869744
2020-03-22|91|0|Czechia|CZ|CZE|10649800.0|Europe|9.09876242
2020-03-21|210|0|Czechia|CZ|CZE|10649800.0|Europe|8.31001521
2020-03-20|172|0|Czechia|CZ|CZE|10649800.0|Europe|6.40387613
2020-03-19|88|0|Czechia|CZ|CZE|10649800.0|Europe|4.82638172
2020-03-18|90|0|Czechia|CZ|CZE|10649800.0|Europe|4.02824466
2020-03-17|46|0|Czechia|CZ|CZE|10649800.0|Europe|3.18315837
2020-03-16|84|0|Czechia|CZ|CZE|10649800.0|Europe|2.77000507
2020-03-15|64|0|Czechia|CZ|CZE|10649800.0|Europe|2.00942741
2020-03-14|34|0|Czechia|CZ|CZE|10649800.0|Europe|1.40847715
2020-03-13|22|0|Czechia|CZ|CZE|10649800.0|Europe|1.08922233
2020-12-03|31|0|Czechia|CZ|CZE|10649800.0|Europe|0.88264568
2020-11-03|23|0|Czechia|CZ|CZE|10649800.0|Europe|0.5915604
2020-10-03|8|0|Czechia|CZ|CZE|10649800.0|Europe|0.37559391
2020-09-03|6|0|Czechia|CZ|CZE|10649800.0|Europe|0.30047513
2020-08-03|7|0|Czechia|CZ|CZE|10649800.0|Europe|0.24413604
2020-07-03|7|0|Czechia|CZ|CZE|10649800.0|Europe|0.17840711
2020-06-03|4|0|Czechia|CZ|CZE|10649800.0|Europe|0.11267817
2020-05-03|3|0|Czechia|CZ|CZE|10649800.0|Europe|0.07511878
2020-04-03|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.04694924
2020-03-03|2|0|Czechia|CZ|CZE|10649800.0|Europe|0.04694924
2020-02-03|3|0|Czechia|CZ|CZE|10649800.0|Europe|0.02816954
2020-01-03|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-29|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-28|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-27|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-26|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-25|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-24|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-23|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-22|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-21|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-20|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-19|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-18|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-17|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-16|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-15|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-14|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-13|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-12-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-11-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-10-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-09-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-08-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-07-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-06-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-05-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-04-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-03-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-02-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-02|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-31|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-30|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-29|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-28|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-27|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-26|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-25|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-24|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-23|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-22|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-21|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-20|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-19|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-18|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-17|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-16|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-15|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-14|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
2020-01-13|0|0|Czechia|CZ|CZE|10649800.0|Europe|0.0
